job_title,education,experience,salary
DevOps Engineer,Bachelor,3.0,139345.73
ML Engineer,PhD,4.3,195996.59
Data Engineer,Bachelor,4.5,167265.08
AI Researcher,PhD,6.4,239613.21
Cloud Architect,Bachelor,6.5,230892.97
Backend Developer,PhD,6.9,183494.03
Software Engineer,Bachelor,1.9,138075.54
Cloud Architect,Bachelor,6.6,229125.66
Data Engineer,High School,7.3,193195.75
Data Scientist,PhD,2.2,149797.42
DevOps Engineer,Master,2.2,116910.86
Data Engineer,Bachelor,4.9,174874.36
Software Engineer,High School,7.0,182384.08
ML Engineer,Bachelor,2.6,162791.72
Software Engineer,Bachelor,8.3,197257.55
Data Scientist,PhD,6.6,210805.28
Data Engineer,Bachelor,4.2,172595.44
ML Engineer,PhD,5.3,212468.49
ML Engineer,High School,2.3,157093.18
Backend Developer,Bachelor,7.8,181459.88
Data Engineer,Bachelor,4.5,170468.95
Data Engineer,PhD,6.4,195525.55
Data Engineer,Bachelor,0.9,131500.68
Data Scientist,High School,7.7,213026.18
AI Researcher,Master,2.9,170432.97
Data Scientist,Bachelor,5.9,193596.94
Data Scientist,High School,2.2,144194.82
Backend Developer,PhD,3.4,138566.65
AI Researcher,PhD,9.1,268627.99
Data Engineer,PhD,3.9,176322.76
AI Researcher,PhD,3.6,191566.34
DevOps Engineer,Master,5.6,170885.39
Cloud Architect,Master,3.9,195454.46
Software Engineer,Bachelor,4.0,153798.22
DevOps Engineer,Bachelor,6.2,176754.66
Data Scientist,Master,5.2,185991.05
Data Scientist,Bachelor,3.1,154315.36
Backend Developer,Master,5.0,159229.9
Data Scientist,Bachelor,4.2,159679.02
ML Engineer,Bachelor,3.0,164778.64
Data Scientist,PhD,7.9,221810.74
AI Researcher,Master,5.8,214941.84
Backend Developer,Bachelor,2.0,122749.48
Cloud Architect,PhD,3.6,196014.2
ML Engineer,High School,3.4,176610.06
AI Researcher,PhD,7.4,245055.06
Data Engineer,Master,4.9,176711.35
Cloud Architect,Bachelor,8.6,260294.07
ML Engineer,Bachelor,6.4,215412.26
Cloud Architect,PhD,4.3,220813.51
Cloud Architect,Bachelor,7.4,235673.43
ML Engineer,PhD,5.1,216426.26
Cloud Architect,PhD,7.9,261638.87
DevOps Engineer,High School,4.7,152196.27
AI Researcher,Bachelor,2.1,157306.7
AI Researcher,Master,3.6,176876.85
Data Engineer,PhD,4.4,175704.46
Backend Developer,Bachelor,3.7,143996.78
DevOps Engineer,PhD,3.9,149403.94
Cloud Architect,High School,5.1,207092.35
DevOps Engineer,Master,3.6,143759.83
ML Engineer,Bachelor,3.6,184462.76
DevOps Engineer,Bachelor,5.1,160800.63
Backend Developer,Master,6.3,159025.53
Cloud Architect,Master,3.2,183578.82
ML Engineer,Bachelor,7.8,246464.4
AI Researcher,Bachelor,3.6,193170.66
DevOps Engineer,PhD,6.1,171332.61
Backend Developer,PhD,8.5,199722.29
Software Engineer,Bachelor,5.3,172115.63
AI Researcher,High School,5.2,206037.62
Data Engineer,Bachelor,3.9,161885.4
Backend Developer,Bachelor,3.2,132191.27
Cloud Architect,Master,5.6,214431.02
Data Scientist,Bachelor,6.1,192032.3
ML Engineer,PhD,0.0,147803.57
ML Engineer,PhD,6.7,239860.44
Data Scientist,High School,4.9,171611.1
AI Researcher,PhD,5.0,225750.54
Backend Developer,PhD,1.9,130939.24
Cloud Architect,Bachelor,7.6,248076.43
Software Engineer,Bachelor,5.6,174482.93
Cloud Architect,High School,4.7,203202.57
ML Engineer,Bachelor,0.0,137418.91
Software Engineer,Bachelor,3.9,146840.77
Backend Developer,Master,7.7,172021.57
Software Engineer,Bachelor,7.5,193902.55
Software Engineer,Bachelor,1.7,124563.42
Backend Developer,Bachelor,3.6,135747.34
Data Engineer,Master,3.5,155091.72
Data Scientist,Bachelor,5.4,181140.92
Backend Developer,High School,5.2,144811.64
DevOps Engineer,Bachelor,0.3,114379.15
Data Engineer,PhD,7.4,218178.46
ML Engineer,Bachelor,2.7,170075.87
Data Scientist,Master,4.8,168381.31
Data Engineer,Master,3.6,151229.94
Backend Developer,Bachelor,4.2,137213.06
Software Engineer,Bachelor,6.4,180361.99
Backend Developer,PhD,4.7,152949.54
Data Scientist,Master,6.6,201467.95
Software Engineer,High School,3.4,151734.59
ML Engineer,Bachelor,0.4,129246.42
Software Engineer,Bachelor,5.9,184646.19
Backend Developer,Bachelor,3.8,129915.07
Cloud Architect,PhD,3.2,200173.95
Backend Developer,Bachelor,6.1,166094.36
Backend Developer,Bachelor,2.2,124274.37
Cloud Architect,Bachelor,3.9,200005.61
ML Engineer,Bachelor,4.8,194140.91
ML Engineer,Bachelor,6.7,214133.2
Software Engineer,Bachelor,5.3,161987.16
ML Engineer,Bachelor,3.9,173629.89
Software Engineer,Bachelor,3.6,155709.35
AI Researcher,PhD,4.8,219238.12
Data Engineer,High School,5.4,172861.54
DevOps Engineer,Master,1.6,126972.42
Cloud Architect,Bachelor,2.8,180422.44
Cloud Architect,Bachelor,5.0,202583.32
Data Engineer,Bachelor,7.2,199390.48
Data Engineer,Master,6.1,182630.14
AI Researcher,PhD,3.9,195061.84
AI Researcher,Master,3.1,188369.64
Data Scientist,Master,3.5,157367.32
Backend Developer,PhD,8.0,186320.42
AI Researcher,PhD,2.4,176760.87
ML Engineer,Bachelor,3.4,166851.61
Cloud Architect,Bachelor,4.9,211073.89
Software Engineer,Master,3.6,154390.13
Backend Developer,PhD,8.2,191993.14
Software Engineer,Bachelor,2.3,136637.32
Backend Developer,Bachelor,4.5,137711.99
Data Engineer,Master,4.4,170310.72
Software Engineer,Bachelor,6.3,183912.92
Software Engineer,Master,9.5,217758.66
Backend Developer,PhD,1.5,127367.07
DevOps Engineer,High School,5.2,153121.94
DevOps Engineer,Bachelor,4.4,147045.1
ML Engineer,PhD,6.8,230079.95
Cloud Architect,PhD,1.4,180863.76
Cloud Architect,Bachelor,2.1,169920.93
AI Researcher,High School,0.1,135161.17
AI Researcher,Master,8.5,252953.41
ML Engineer,Bachelor,6.4,218629.62
Software Engineer,PhD,5.4,186087.65
Cloud Architect,PhD,4.9,223712.16
Software Engineer,Bachelor,4.1,155377.26
Cloud Architect,Bachelor,3.2,186771.97
ML Engineer,Bachelor,2.6,165309.08
Data Engineer,High School,6.5,199302.19
Data Engineer,PhD,6.0,184472.05
Backend Developer,Bachelor,2.9,129120.56
AI Researcher,Master,6.0,219387.53
Software Engineer,High School,8.1,204849.64
AI Researcher,Master,7.4,236106.89
Cloud Architect,Master,4.1,196123.42
Software Engineer,PhD,3.6,164495.12
Data Scientist,Bachelor,6.7,190702.69
DevOps Engineer,PhD,5.8,172741.0
AI Researcher,Master,4.0,179363.14
Data Scientist,High School,5.2,194776.06
Cloud Architect,PhD,4.0,212221.28
Backend Developer,Bachelor,7.4,177728.51
Cloud Architect,Bachelor,5.7,220655.73
Software Engineer,Bachelor,8.5,209489.54
Data Scientist,Bachelor,8.5,232132.98
DevOps Engineer,PhD,4.6,160497.79
DevOps Engineer,Master,4.7,150548.6
Data Scientist,Master,4.6,177923.47
AI Researcher,Bachelor,4.8,200956.67
Data Engineer,Bachelor,0.0,110404.15
DevOps Engineer,PhD,6.4,176211.64
Cloud Architect,Master,0.1,142260.54
DevOps Engineer,Bachelor,2.5,134388.94
Software Engineer,Bachelor,5.9,167927.56
Data Scientist,High School,10.1,242301.51
DevOps Engineer,Bachelor,4.7,160332.46
AI Researcher,Master,6.1,217627.01
ML Engineer,PhD,7.5,247168.71
Cloud Architect,Master,8.4,266103.1
ML Engineer,Master,2.8,165373.88
ML Engineer,Bachelor,2.4,163500.69
Data Engineer,Bachelor,3.5,154353.79
Cloud Architect,Bachelor,6.1,230014.97
Data Engineer,Bachelor,4.1,155796.62
Software Engineer,High School,4.9,165657.16
Software Engineer,Master,3.2,146131.08
Cloud Architect,Bachelor,4.8,210391.22
Data Scientist,Master,3.5,158112.24
Data Engineer,Bachelor,5.6,179251.1
Software Engineer,Master,3.2,147820.63
Cloud Architect,Master,5.7,214550.26
AI Researcher,Bachelor,4.6,198685.59
Software Engineer,Bachelor,4.0,157739.86
Data Engineer,Bachelor,3.0,144203.3
DevOps Engineer,High School,5.2,156676.08
AI Researcher,Bachelor,8.6,244486.91
Backend Developer,PhD,8.0,184693.41
Data Engineer,Master,6.8,195548.45
Cloud Architect,Bachelor,5.9,223896.69
AI Researcher,High School,2.9,160929.58
AI Researcher,PhD,6.3,235783.22
DevOps Engineer,Master,1.3,114424.71
ML Engineer,Master,0.9,150643.12
Software Engineer,Bachelor,7.8,193686.77
Data Engineer,Master,7.4,200432.57
Backend Developer,Bachelor,1.6,114472.89
Data Scientist,Master,4.8,179224.69
Data Engineer,Bachelor,3.8,152026.19
Cloud Architect,PhD,3.9,212750.21
ML Engineer,PhD,1.0,151033.89
Backend Developer,Master,2.3,115408.88
Data Engineer,High School,5.2,179144.99
ML Engineer,PhD,7.2,232759.24
Software Engineer,Bachelor,3.4,149052.44
Data Engineer,Master,8.1,206274.78
ML Engineer,High School,5.7,207179.14
AI Researcher,Master,4.5,195375.6
Data Engineer,Bachelor,0.0,119778.99
AI Researcher,Master,4.9,199182.69
Backend Developer,Bachelor,5.8,155652.23
AI Researcher,Bachelor,3.9,188003.5
Data Scientist,Bachelor,5.6,183793.0
AI Researcher,PhD,7.5,248030.99
Data Engineer,Bachelor,3.6,154760.6
Cloud Architect,Bachelor,5.0,215939.63
ML Engineer,Bachelor,5.0,193462.42
Software Engineer,Bachelor,3.5,148248.89
Software Engineer,High School,3.9,144660.14
Data Engineer,High School,6.4,190291.04
Data Engineer,High School,5.0,172383.91
Data Engineer,Bachelor,4.7,167173.46
AI Researcher,Bachelor,4.1,191280.62
AI Researcher,Bachelor,6.1,208595.7
ML Engineer,Bachelor,6.1,209782.72
Data Scientist,Bachelor,4.3,173348.1
AI Researcher,Master,6.1,214186.44
Software Engineer,PhD,4.3,173206.25
ML Engineer,Bachelor,5.9,202582.72
Backend Developer,Master,3.0,130542.91
Software Engineer,Bachelor,9.8,212925.22
Software Engineer,High School,5.1,165040.45
Data Engineer,Bachelor,4.2,162975.35
DevOps Engineer,High School,2.9,139385.89
DevOps Engineer,Master,3.9,148038.66
Backend Developer,Bachelor,3.8,147925.36
Software Engineer,PhD,5.3,167698.35
Data Scientist,Bachelor,6.9,201445.68
Cloud Architect,PhD,5.6,230961.83
Data Engineer,Bachelor,3.8,157878.1
Cloud Architect,Bachelor,3.8,190766.9
DevOps Engineer,Master,3.8,137007.79
Data Engineer,Master,6.0,172499.7
ML Engineer,PhD,5.1,206224.5
Data Scientist,Bachelor,1.6,134975.01
ML Engineer,Bachelor,11.3,278456.39
Data Scientist,High School,0.0,121498.7
Software Engineer,Master,2.8,137706.73
Data Engineer,Master,6.8,189094.72
Software Engineer,Bachelor,4.1,145462.92
Data Scientist,Bachelor,7.5,212826.68
DevOps Engineer,Bachelor,8.4,189457.29
ML Engineer,Master,2.2,159995.8
Software Engineer,PhD,5.6,173353.98
Backend Developer,PhD,8.2,192863.22
AI Researcher,Bachelor,5.2,204216.45
Backend Developer,Bachelor,5.3,149874.22
ML Engineer,Bachelor,5.2,194060.32
Backend Developer,Bachelor,6.1,162846.97
Data Engineer,PhD,5.3,179492.62
Software Engineer,Bachelor,7.5,199004.07
DevOps Engineer,Bachelor,2.9,134087.59
Software Engineer,Bachelor,7.5,195692.1
Backend Developer,Bachelor,6.1,158143.32
DevOps Engineer,Master,5.2,161581.74
Cloud Architect,Master,9.2,271004.52
Data Engineer,Bachelor,4.3,160158.29
Software Engineer,Master,3.6,159349.19
DevOps Engineer,Master,5.1,161335.5
Backend Developer,PhD,4.4,157591.24
Backend Developer,Master,5.0,144465.84
Cloud Architect,Master,8.5,253935.58
AI Researcher,Bachelor,3.9,194008.8
DevOps Engineer,Bachelor,9.0,197960.27
AI Researcher,Bachelor,5.1,202115.95
ML Engineer,Bachelor,4.9,197461.37
Software Engineer,PhD,5.7,189234.9
Data Scientist,Bachelor,5.4,174867.69
DevOps Engineer,Bachelor,7.9,187000.17
Backend Developer,High School,5.0,142728.24
DevOps Engineer,PhD,7.0,188864.99
Cloud Architect,Master,1.8,166257.59
Backend Developer,Bachelor,3.3,126723.3
AI Researcher,Bachelor,5.3,208535.11
ML Engineer,Bachelor,6.6,217418.81
Cloud Architect,PhD,3.5,211513.18
DevOps Engineer,Bachelor,4.2,144692.91
Data Scientist,Bachelor,4.8,180612.22
AI Researcher,High School,2.9,172691.86
Backend Developer,Master,3.4,135729.05
AI Researcher,Master,6.3,224058.5
Data Scientist,PhD,6.6,205383.55
Cloud Architect,Master,8.9,263978.1
AI Researcher,Bachelor,3.7,185246.86
ML Engineer,Master,2.1,154040.21
Data Engineer,PhD,7.2,211889.0
Software Engineer,Bachelor,7.5,189410.46
Cloud Architect,PhD,2.2,189893.94
Data Scientist,Master,6.8,203938.59
Data Engineer,PhD,0.2,124811.58
Backend Developer,Master,4.0,137760.51
ML Engineer,Bachelor,3.3,172006.7
DevOps Engineer,Master,4.5,160118.27
Data Scientist,Master,4.7,179322.39
ML Engineer,Master,6.3,208529.71
Data Scientist,Bachelor,3.2,155276.48
Backend Developer,High School,3.1,127944.24
Backend Developer,Bachelor,6.9,166111.55
Data Scientist,Bachelor,4.6,172848.3
AI Researcher,Bachelor,8.8,251037.95
Data Scientist,Bachelor,4.5,179317.87
Software Engineer,Bachelor,2.5,138698.67
AI Researcher,Master,5.9,221432.37
Data Scientist,Master,2.2,145997.02
Data Engineer,Master,6.2,190417.67
Data Engineer,Master,5.8,173888.13
Data Engineer,Master,4.6,161754.27
Data Scientist,Master,1.7,145588.06
ML Engineer,High School,5.7,200325.67
Data Engineer,Bachelor,8.2,209099.89
Data Engineer,Bachelor,6.3,187114.06
DevOps Engineer,PhD,3.4,149695.91
Data Scientist,Master,4.2,171376.82
Data Scientist,High School,6.8,195070.33
AI Researcher,Bachelor,7.4,236913.83
Backend Developer,PhD,3.6,149606.88
Backend Developer,Bachelor,7.2,173712.92
Data Engineer,Bachelor,4.8,164311.7
Backend Developer,Bachelor,5.5,145344.8
AI Researcher,PhD,6.2,233439.56
AI Researcher,High School,5.8,207785.65
Data Engineer,Master,4.4,170890.57
Backend Developer,Bachelor,7.1,168817.19
Backend Developer,Master,4.0,144809.54
Data Scientist,Bachelor,6.6,197518.24
Data Engineer,Master,7.5,195682.4
Data Engineer,High School,6.4,178183.36
Cloud Architect,Bachelor,3.8,186886.97
Backend Developer,Bachelor,5.1,158713.44
Backend Developer,High School,4.2,137402.7
Cloud Architect,Bachelor,2.2,178112.14
AI Researcher,High School,2.7,170564.84
Backend Developer,Master,8.4,183357.78
DevOps Engineer,PhD,2.4,142100.11
DevOps Engineer,PhD,6.6,193111.84
Cloud Architect,High School,6.9,240668.31
Cloud Architect,Bachelor,5.7,216056.66
Cloud Architect,Master,5.8,221369.3
Backend Developer,PhD,3.0,132936.47
Cloud Architect,Master,9.1,276925.16
AI Researcher,Bachelor,4.8,200135.46
DevOps Engineer,Master,4.7,157966.67
ML Engineer,Bachelor,4.6,187656.71
ML Engineer,Master,5.8,203000.1
ML Engineer,Bachelor,4.2,176697.48
AI Researcher,Master,7.3,233026.99
Backend Developer,Master,5.1,145076.82
ML Engineer,High School,8.4,237286.59
Data Scientist,PhD,3.0,162623.35
Backend Developer,Bachelor,6.4,165448.5
Cloud Architect,High School,2.2,163805.6
AI Researcher,High School,2.1,169942.7
Cloud Architect,Master,4.7,206225.99
Data Scientist,Bachelor,6.6,196440.07
Data Engineer,Bachelor,7.0,194400.65
Backend Developer,Master,5.2,142773.23
ML Engineer,Bachelor,2.1,152962.65
DevOps Engineer,Master,6.5,182104.42
Backend Developer,PhD,5.7,172805.01
AI Researcher,PhD,3.7,197799.4
DevOps Engineer,PhD,3.9,157165.77
Backend Developer,Master,3.9,138659.08
Software Engineer,Bachelor,6.3,177278.16
Backend Developer,PhD,4.7,157533.21
DevOps Engineer,Bachelor,3.2,138934.34
Software Engineer,High School,3.9,161693.68
Software Engineer,High School,4.4,157996.84
Data Engineer,Bachelor,4.2,169488.72
DevOps Engineer,Master,2.4,134010.86
Software Engineer,High School,4.5,160804.93
Data Engineer,Bachelor,9.7,223063.8
Data Scientist,Bachelor,5.7,180561.23
AI Researcher,Bachelor,3.1,166262.64
DevOps Engineer,Bachelor,6.0,171888.57
Data Scientist,Bachelor,5.5,192324.32
Data Engineer,Bachelor,6.8,196999.65
Software Engineer,PhD,5.1,175448.02
ML Engineer,High School,5.2,195091.4
AI Researcher,PhD,2.2,173329.59
Data Engineer,Bachelor,3.8,163841.09
Backend Developer,Master,5.9,161440.9
Data Scientist,Bachelor,6.1,196939.31
Software Engineer,Master,0.5,114679.14
ML Engineer,Bachelor,7.0,230077.31
AI Researcher,High School,5.5,209192.05
ML Engineer,Bachelor,5.3,200279.15
AI Researcher,Bachelor,3.2,174654.43
ML Engineer,Master,7.1,226223.68
Software Engineer,PhD,8.6,208622.25
Cloud Architect,PhD,1.4,176835.52
Software Engineer,Bachelor,8.0,198207.45
Software Engineer,Master,7.6,188831.19
DevOps Engineer,Master,6.2,167625.7
Data Scientist,PhD,6.4,216929.77
Backend Developer,Master,3.8,134095.15
Data Engineer,PhD,5.6,186471.2
AI Researcher,Bachelor,3.7,185871.5
Data Engineer,Master,2.7,143545.26
Software Engineer,PhD,3.6,163382.81
Software Engineer,PhD,7.0,198138.69
DevOps Engineer,Master,4.6,153342.1
Backend Developer,Bachelor,6.3,159716.19
Data Scientist,Bachelor,3.5,162178.48
AI Researcher,Bachelor,6.2,216939.9
DevOps Engineer,Bachelor,5.8,161262.13
Data Engineer,Bachelor,4.1,161846.33
Backend Developer,Master,6.4,163938.68
Backend Developer,High School,7.0,160716.23
Backend Developer,Master,4.8,150211.04
Data Scientist,Bachelor,1.0,131456.32
DevOps Engineer,Bachelor,3.9,156639.0
DevOps Engineer,Bachelor,5.2,155262.45
AI Researcher,High School,1.0,150956.0
Data Engineer,Bachelor,5.3,179813.98
Data Engineer,High School,4.2,166229.56
Software Engineer,PhD,5.8,184402.8
Data Scientist,Bachelor,2.7,150957.98
Backend Developer,PhD,6.4,174432.81
Software Engineer,Bachelor,5.1,162090.65
Software Engineer,Bachelor,3.1,134651.09
Cloud Architect,Master,1.0,151593.66
Data Scientist,PhD,0.5,139627.3
DevOps Engineer,Bachelor,6.6,175413.63
AI Researcher,PhD,8.9,272298.64
AI Researcher,Bachelor,5.0,201387.45
AI Researcher,Master,3.0,178925.93
DevOps Engineer,PhD,4.6,166777.09
Data Engineer,Bachelor,8.3,202290.95
DevOps Engineer,Bachelor,3.8,144924.67
Software Engineer,PhD,5.0,176507.07
AI Researcher,Master,6.0,212164.47
Data Scientist,Master,7.3,214015.79
AI Researcher,PhD,7.2,244145.6
ML Engineer,Master,4.3,185842.57
Data Engineer,High School,4.9,171328.82
Software Engineer,PhD,4.7,162239.19
AI Researcher,Bachelor,6.9,228575.58
AI Researcher,Bachelor,4.1,189228.37
Data Scientist,High School,4.5,178873.36
DevOps Engineer,PhD,2.9,148582.36
Backend Developer,Bachelor,2.5,119423.19
ML Engineer,Master,3.3,177418.63
AI Researcher,Bachelor,3.1,176354.24
ML Engineer,Master,4.1,191574.16
Cloud Architect,Bachelor,4.5,203339.76
Software Engineer,High School,7.6,187120.49
Software Engineer,Master,5.3,165152.73
DevOps Engineer,PhD,1.2,126060.85
Software Engineer,PhD,4.8,168926.55
DevOps Engineer,PhD,5.3,173724.47
Data Engineer,Master,2.2,140168.14
Data Scientist,Bachelor,5.8,194055.53
Backend Developer,Master,6.2,162213.32
Cloud Architect,Master,6.2,223946.5
Cloud Architect,Master,0.5,147454.82
Data Scientist,PhD,6.6,216805.88
AI Researcher,High School,7.2,232072.09
Data Engineer,Master,6.4,185571.34
AI Researcher,Bachelor,7.9,246999.1
AI Researcher,Bachelor,1.6,160773.03
Software Engineer,PhD,5.9,186067.59
Data Engineer,PhD,5.4,179275.22
Data Scientist,Bachelor,5.0,186037.13
AI Researcher,High School,4.0,189334.07
Backend Developer,Bachelor,1.0,114038.75
Data Engineer,Master,6.8,193254.5
Cloud Architect,Master,5.5,210701.8
Cloud Architect,PhD,3.0,191186.05
Software Engineer,Bachelor,8.1,202446.85
ML Engineer,Master,1.8,153476.81
Backend Developer,Bachelor,5.6,161175.16
AI Researcher,Bachelor,3.9,186299.05
Data Engineer,Bachelor,4.5,168587.03
Backend Developer,Master,6.2,162207.69
Backend Developer,Bachelor,6.0,155161.73
AI Researcher,Bachelor,4.2,197754.84
Data Engineer,Master,3.7,159984.91
Data Scientist,Bachelor,4.7,175032.86
Cloud Architect,Master,8.8,268598.13
Data Engineer,Master,6.1,199087.72
Data Engineer,Bachelor,6.7,191503.19
Data Scientist,Master,6.6,208074.26
AI Researcher,Master,6.1,212744.55
ML Engineer,Bachelor,6.3,216266.84
AI Researcher,PhD,6.0,229852.65
Cloud Architect,Master,6.1,224925.91
Cloud Architect,Master,5.9,222056.63
Data Engineer,Master,4.2,166416.75
ML Engineer,Bachelor,6.8,221770.08
Software Engineer,PhD,7.2,196320.98
DevOps Engineer,PhD,6.3,177201.92
Data Engineer,Bachelor,5.7,189688.94
Data Engineer,Bachelor,4.4,169246.57
Data Scientist,Master,6.3,194769.97
Data Engineer,Bachelor,6.3,189364.04
DevOps Engineer,PhD,5.0,170764.81
Software Engineer,Bachelor,7.4,193419.19
Backend Developer,PhD,4.3,152265.8
Data Engineer,PhD,5.7,185279.22
AI Researcher,PhD,3.7,203030.43
AI Researcher,Bachelor,6.9,232989.82
Backend Developer,High School,7.0,171164.16
ML Engineer,PhD,8.7,259621.95
Cloud Architect,Bachelor,5.5,214428.31
Data Engineer,Master,4.8,166111.35
AI Researcher,Bachelor,5.5,207451.45
Software Engineer,Master,5.1,169570.24
AI Researcher,Bachelor,6.8,240144.05
AI Researcher,Bachelor,10.9,278282.74
DevOps Engineer,PhD,6.2,184926.56
Cloud Architect,PhD,3.1,197598.7
Data Engineer,PhD,3.9,173982.22
AI Researcher,Bachelor,3.7,187756.8
Backend Developer,Bachelor,3.1,129812.44
DevOps Engineer,Bachelor,9.1,195336.23
Software Engineer,Bachelor,8.2,199013.02
DevOps Engineer,Bachelor,3.9,141448.94
Backend Developer,High School,4.9,151844.37
Backend Developer,PhD,5.4,162439.59
Cloud Architect,PhD,5.0,230549.83
AI Researcher,Bachelor,4.5,205543.25
Backend Developer,Bachelor,1.6,119436.72
